,created_at,text,user_loc,user_loc2,user_id,user_hist,hashtags
5388,Thu Jun 23 00:52:26 +0000 2016,RT @ElizabethHurley: Vote tomorrow-whatever your persuasion. I'm for #Brexit &amp; promise to neither gloat nor whinge. But VOTE! 🇬🇧🇬🇧🇬🇧 https:…,"Darwin, ex-Melbourne",,2595865716,Mon Jun 30 06:06:07 +0000 2014,Brexit
5389,Thu Jun 23 00:52:27 +0000 2016,RT @CllrCarlThomson: Fantastic reception hosted by @CFCCouncil on eve of #EUref. Great speech by Foreign Secretary @PHammondMP. https://t.c…,United Kingdom,,578359021,Sat May 12 20:05:14 +0000 2012,EUref
5390,Thu Jun 23 00:52:27 +0000 2016,"@Nigel_Farage legend and a hero. Speaks the truth with this country at heart. He's asking for your vote to make him redundant!
#VoteLeave",Hartlepool & Peterlee area,,4899524409,Thu Feb 11 22:59:23 +0000 2016,VoteLeave
5391,Thu Jun 23 00:52:27 +0000 2016,RT @PoliticsGhost: This is it Britannia! Time to start the #GlobalRevolution against the International bureaucrats; #VoteLeave! #Brexit #Br…,,,737406115223351296,Mon May 30 22:11:33 +0000 2016,GlobalRevolution;VoteLeave;Brexit;Britain;BrexitOrNot
5392,Thu Jun 23 00:52:27 +0000 2016,RT @BioNovelus: They'd better stay in. They have so much to lose if they leave. https://t.co/8Ne1hWJgas,Akron,,2507852462,Mon May 19 16:28:58 +0000 2014,
5393,Thu Jun 23 00:52:27 +0000 2016,"#British #Irish #Welsh #Scottish #English 
Do not sacrifice your children for the EU illusion of wellfare
#VoteLeave https://t.co/q61yJs0yPb",#IamOrlando,,521298763,Sun Mar 11 12:57:36 +0000 2012,British;Irish;Welsh;Scottish;English;VoteLeave
5394,Thu Jun 23 00:52:28 +0000 2016,"RT @LeaveEUOfficial: #Brexit leads in latest poll, carried out by the most accurate pollster at the 2015 General Election https://t.co/0wpI…","Florida, USA",,726991711075966976,Mon May 02 04:28:25 +0000 2016,Brexit
5395,Thu Jun 23 00:52:28 +0000 2016,RT @rubraduke: @almurray @julesroley @PenIsBest no stop drinking and go to bed you all seem very upset by a pen #Brexit,Southampton ,,1000181929,Sun Dec 09 21:03:26 +0000 2012,Brexit
5396,Thu Jun 23 00:52:28 +0000 2016,"RT @Mangal2: My dad didn't leave Turkey in 1987 to go work in London, 7 days a week for over 20 years, so some dickheads from Essex could v…","London, England",,223260121,Sun Dec 05 21:43:12 +0000 2010,
5397,Thu Jun 23 00:52:29 +0000 2016,RT @LouiseMensch: I am hearing incredible things about the canvas on eve of poll in Labour areas -looking very very good indeed for #Brexit…,London,,841907724,Sun Sep 23 15:35:07 +0000 2012,Brexit;VoteLeave
5398,Thu Jun 23 00:52:29 +0000 2016,"RT @ublibdems: .@JubalBarca : ""Remember everyone it's pINgu not pOUTgu."" #EUref",Birmingham / Poole ,,151106273,Wed Jun 02 16:26:15 +0000 2010,EUref
5399,Thu Jun 23 00:52:29 +0000 2016,"RT @FirouzMahvi: #UK #referendum #UKRPOL 
Those wishing to remain in the European Union, please disembark now !
#EUref #EUreferendum https:…",USA,,49491544,Mon Jun 22 01:21:35 +0000 2009,UK;referendum;UKRPOL;EUref;EUreferendum
5400,Thu Jun 23 00:52:30 +0000 2016,"RT @AlfGarnettTil: Please vote tomorrow.
Don't let war criminal Blair, meddling EU bureaucrats &amp; Mad Merkel have a good day.
#VoteLeave htt…","Tower of Friggin Babel, USSA",,611515325,Mon Jun 18 08:42:24 +0000 2012,VoteLeave
5401,Thu Jun 23 00:52:30 +0000 2016,"RT @Energydesk: #Brexit | Govt could scrap environmental rules for #fracking, inc water, chemicals, climate https://t.co/bD3B9EycAt https:/…","Sydney, New South Wales",,44170913,Tue Jun 02 18:11:30 +0000 2009,Brexit;fracking
5402,Thu Jun 23 00:52:30 +0000 2016,RT @loudmouthmelvin: The Brexit apocalypse is starting ⛈⚡️⛈⚡️⛈⚡️,Over there.......,,181218066,Sat Aug 21 16:23:13 +0000 2010,
5403,Thu Jun 23 00:52:30 +0000 2016,RT @iamsrk: I c this trend in News where leaving of someone or something is headlined as Rexit or Brexit.So if I leave from sumwhere  am I…,duniya me,,733341075704807424,Thu May 19 16:58:32 +0000 2016,
5404,Thu Jun 23 00:52:30 +0000 2016,"So Brexit, the world is standing by..",,,36766042,Thu Apr 30 20:40:17 +0000 2009,
5405,Thu Jun 23 00:52:30 +0000 2016,"RT @business: This stock trader who made 6,200% in China isn't worried about Brexit https://t.co/kATgnhWtt2 https://t.co/AUDj7wjkfa",Duval,,25398228,Thu Mar 19 22:25:30 +0000 2009,
5406,Thu Jun 23 00:52:31 +0000 2016,"RT @Patrickavenell: A message to my Beloved British and Northern Irish Followers:

Please vote to stay in the EU and reject the Brexit.",,,213414907,Mon Nov 08 21:34:15 +0000 2010,
5407,Thu Jun 23 00:52:31 +0000 2016,RT @AMTrump4PRES: I'd like 2 dedicate this tweet 2 former lovely cultures that will only B found between the pages of a book. #Brexit https…,,,4665140534,Mon Dec 28 03:59:57 +0000 2015,Brexit
5408,Thu Jun 23 00:52:31 +0000 2016,Bid day for the United Kingdom today #Brexit #voting,"South Africa, Australia, UK",United Kingdom,54210975,Mon Jul 06 13:59:19 +0000 2009,Brexit;voting
5409,Thu Jun 23 00:52:31 +0000 2016,RT @wikileaks: Thursday's Sun cover promotes #Brexit and 20th Century Fox film also owned by Murdoch https://t.co/LVU05Cx6pN https://t.co/p…,,,320436793,Sun Jun 19 22:28:59 +0000 2011,Brexit
5410,Thu Jun 23 00:52:31 +0000 2016,RT @wikileaks: Thursday's Sun cover promotes #Brexit and 20th Century Fox film also owned by Murdoch https://t.co/LVU05Cx6pN https://t.co/p…,Gotham City,,225082445,Fri Dec 10 16:48:22 +0000 2010,Brexit
5411,Thu Jun 23 00:52:31 +0000 2016,RT @djmgaffneyw4: The old really are a shower. https://t.co/68I2A4hXhF,"here&there, but mostly here",,28067656,Wed Apr 01 07:18:36 +0000 2009,
5412,Thu Jun 23 00:52:32 +0000 2016,"RT @Daily_Star: Daily Star readers back Brexit as Boris Johnson says Leave 'on verge of winning'
https://t.co/k10Yc2Xh9A https://t.co/UWRir…","North Delta, British Columbia",,846078295,Tue Sep 25 19:13:01 +0000 2012,
5413,Thu Jun 23 00:52:32 +0000 2016,Cramer Remix: Here’s what you don’t know about a Brexit - The UK’s possible exit from the European Union is muc... https://t.co/cWpNHzCEDi,,,872655614,Wed Oct 10 23:19:46 +0000 2012,
5414,Thu Jun 23 00:52:32 +0000 2016,RT @jamesdoleman: The Sun seems to be suggesting the first consequence of #Brexit will be a nuclear strike on Northern Scotland. https://t.…,,,1258712054,Mon Mar 11 06:04:27 +0000 2013,Brexit
5415,Thu Jun 23 00:52:32 +0000 2016,"RT @NinaNin45790216: follow plz
📲https://t.co/nmFRE7ArLg …l @Ihab_Amir
#IhabAmir
#euro2016
#fruhjort
#Italia
#AbolitionNow
#Brexit
#EUref","Gueliz, Royaume du Maroc",,727858724224774144,Wed May 04 13:53:37 +0000 2016,IhabAmir;euro2016;fruhjort;Italia;AbolitionNow;Brexit;EUref
5416,Thu Jun 23 00:52:33 +0000 2016,RT @PlayBuddMansion: #VoteLeave starter pack https://t.co/kU1eKeFEqn,"London, England",,1684000639,Mon Aug 19 19:09:17 +0000 2013,VoteLeave
5417,Thu Jun 23 00:52:33 +0000 2016,"RT @DuncanEwart: The night before this referendum there is an actual ominous storm. With foreboding thunder and everything!
#brexit #refere…","London, UK",,18482184,Tue Dec 30 17:20:46 +0000 2008,brexit;referendum
5418,Thu Jun 23 00:52:33 +0000 2016,RT @AMTrump4PRES: I'd like 2 dedicate this tweet 2 former lovely cultures that will only B found between the pages of a book. #Brexit https…,,,745013096943476736,Mon Jun 20 21:58:58 +0000 2016,Brexit
5419,Thu Jun 23 00:52:33 +0000 2016,Dark stormy night with thunder and lightning! It's officially #Brexit Day! #HowFitting #VoteRemain,London,,254153638,Fri Feb 18 18:23:57 +0000 2011,Brexit;HowFitting;VoteRemain
5420,Thu Jun 23 00:52:33 +0000 2016,RT @NorthumbriaUni: Northumbria University and #EURef - our view: https://t.co/75k075vRtY #VoteRemain https://t.co/lEdCzQmPci,,,220543977,Sun Nov 28 03:00:57 +0000 2010,EURef;VoteRemain
5421,Thu Jun 23 00:52:33 +0000 2016,Why the Brexit Vote Matters for the Global Economy https://t.co/LHqlCF9rLo https://t.co/IPeihDs5CX,"Province of Moscow, Russia",,743097896116060160,Wed Jun 15 15:08:39 +0000 2016,
5422,Thu Jun 23 00:52:34 +0000 2016,RT @Solly_Gratia: June 23rd. Your choice #Brexit #VoteLeave #IndependenceDay @voteleave https://t.co/c0Z86XHnkk,New Zealand,,961706424,Wed Nov 21 03:59:27 +0000 2012,Brexit;VoteLeave;IndependenceDay
5423,Thu Jun 23 00:52:34 +0000 2016,"@ESNuk @iVoteStay @erasmusplusUK @nusuk @Students4Europe TRUTH ABOUT BREXIT
https://t.co/zuaFoqd9jF",,,2301916261,Mon Jan 20 19:29:16 +0000 2014,
5424,Thu Jun 23 00:52:35 +0000 2016,"Liz Huirley bares all to back Brexit
https://t.co/MH3R3rf5NU via @MailOnline",Wirral and Merseyside ,,388466131,Mon Oct 10 19:54:53 +0000 2011,
5425,Thu Jun 23 00:52:35 +0000 2016,"#DW ...3,2,1: B-Day! The Brexit referendum begins: A historic day of voting for Britain and… https://t.co/r9BEdhoBhr",WorldWideWeb,,14204245,Sun Mar 23 23:34:02 +0000 2008,DW
5426,Thu Jun 23 00:52:35 +0000 2016,"RT @LouiseMensch: TNS poll likely voters #VoteLeave 49, #VoteRemain 42 #Brexit #ProjectHope https://t.co/ut0lz4xjtP",Hastings,,2303495888,Tue Jan 21 18:12:25 +0000 2014,VoteLeave;VoteRemain;Brexit;ProjectHope
5427,Thu Jun 23 00:52:35 +0000 2016,RT @vote_leave: Are you going to #VoteLeave on Thursday? RETWEET this pledge card to show your support! https://t.co/3AnKayHM2i,,,303415558,Sun May 22 20:43:39 +0000 2011,VoteLeave
5428,Thu Jun 23 00:52:36 +0000 2016,RT @AMTrump4PRES: I'd like 2 dedicate this tweet 2 former lovely cultures that will only B found between the pages of a book. #Brexit https…,"Βόλος, Ελλάς",,3115506627,Wed Mar 25 18:49:26 +0000 2015,Brexit
5429,Thu Jun 23 00:52:36 +0000 2016,RT @PlayBuddMansion: #VoteLeave starter pack https://t.co/kU1eKeFEqn,North West London,,554307955,Sun Apr 15 12:24:12 +0000 2012,VoteLeave
5430,Thu Jun 23 00:52:36 +0000 2016,RT @elmer_clark7: Well that's the smartest thing Americans have rallied around since WWII... https://t.co/AyzbH7FlBj,the sensible side of town,,224820157,Thu Dec 09 23:21:10 +0000 2010,
5431,Thu Jun 23 00:52:37 +0000 2016,Brexit: Quotes from and viewpoints on Britain's great debate - Irish Times https://t.co/BoOmbA8vh4 #w2t #quotes,,,2531873101,Thu May 29 05:42:05 +0000 2014,w2t;quotes
5432,Thu Jun 23 00:52:37 +0000 2016,"RT @SimpsonsQOTD: ""...or you can trade it all in for what's in this box.""
""The box! The box!"" #EUref https://t.co/aQQxPMQvDd",Sheffield / Stoke,,498243260,Mon Feb 20 20:56:30 +0000 2012,EUref
5433,Thu Jun 23 00:52:38 +0000 2016,"RT @business: This stock trader who made 6,200% in China isn't worried about Brexit https://t.co/kATgnhWtt2 https://t.co/AUDj7wjkfa",Mumbai,,1916725171,Sun Sep 29 09:37:50 +0000 2013,
5434,Thu Jun 23 00:52:38 +0000 2016,"If you're still #undecided @Hannahjaneg, our free tool can help you evaluate the key debates ahead of the #EUref! https://t.co/MwgxFOt3u4",United Kingdom,,2461212391,Thu Apr 24 11:47:55 +0000 2014,undecided;EUref
5435,Thu Jun 23 00:52:38 +0000 2016,RT @hokiedokiemike: LOOK! A full blown Islamic invasion! #Brexit #voteleave now or lose your country for good! @NetworksManager #Trump http…,,,2255656483,Fri Dec 20 23:30:38 +0000 2013,Brexit;voteleave;Trump
5436,Thu Jun 23 00:52:38 +0000 2016,RT @FelixhuddsCat: Lol @Graham_the_cat has his finger on the pulse https://t.co/5quuvF4W6Y,"Melbourne, Australia",,334497247,Wed Jul 13 05:46:08 +0000 2011,
5437,Thu Jun 23 00:52:38 +0000 2016,That feeling when you accidentally vote in a #brexit poll when your finger taps a vote button while scrolling. 😳,,,761900468,Thu Aug 16 16:50:36 +0000 2012,brexit
5438,Thu Jun 23 00:52:39 +0000 2016,When did we get a president in Canada? https://t.co/PvuYcDetho,"Toronto area, Canada",,1151632154,Tue Feb 05 18:21:25 +0000 2013,
5439,Thu Jun 23 00:52:39 +0000 2016,The latest Daily Trade! https://t.co/VNzwIwm4YS Thanks to @NahlaMagazine @DavidYrsaye @millionsmile #brexit #tpp,Singapore,,606105035,Tue Jun 12 07:18:38 +0000 2012,brexit;tpp
5440,Thu Jun 23 00:52:39 +0000 2016,"RT @lilianedwards: My cat is sad because #Brexit. If you agree RT w your cat. #CatsAgainstBrexit. 
Come on guys, viral time!!! https://t.co…",Berlin,,244129377,Fri Jan 28 15:45:52 +0000 2011,Brexit;CatsAgainstBrexit
5441,Thu Jun 23 00:52:40 +0000 2016,RT @NetworksManager: LOOK #Obama #Clinton #Ryan beloved islamist #trending&gt;Twitter demanding KILLING OF ALL NON MUSLIMS.#MAGA #brexit #DC h…,,,4856026475,Thu Jan 28 03:53:09 +0000 2016,Obama;Clinton;Ryan;trending;MAGA;brexit;DC
5442,Thu Jun 23 00:52:40 +0000 2016,I tried to talk to my mom about the Brexit vote but she didn't know what the EU was 🙃,U of Rochester '19 ,,590979113,Sat May 26 14:50:00 +0000 2012,
5443,Thu Jun 23 00:52:41 +0000 2016,"@rhodriphillips9 no it isn't! The unelected EU President himself said: 'when it becomes serious, you have to lie'. #VoteLeave",Swansea,,1034400242,Tue Dec 25 09:14:38 +0000 2012,VoteLeave
5444,Thu Jun 23 00:52:41 +0000 2016,"Even if I got struck by lightning, I'd still stagger to the polling booth &amp; ingrain my X next to the leave box. #VoteLeave #IndependenceDay",Here & there.,,23682667,Tue Mar 10 23:38:23 +0000 2009,VoteLeave;IndependenceDay
5445,Thu Jun 23 00:52:41 +0000 2016,RT @PlayBuddMansion: #VoteLeave starter pack https://t.co/kU1eKeFEqn,London. ,,373049606,Tue Sep 13 22:14:46 +0000 2011,VoteLeave
5446,Thu Jun 23 00:52:42 +0000 2016,French economy minister calling out @Number10gov #InOrOut #Brexit  https://t.co/0QCZ43aKIw,Portola Valley,,74767030,Wed Sep 16 16:13:09 +0000 2009,InOrOut;Brexit
5447,Thu Jun 23 00:52:41 +0000 2016,#VoteLeave Beleave in Britain we can be Great Britain again and trade with All The World . https://t.co/Z5pSMx7BT2,S West,,50598105,Thu Jun 25 09:14:28 +0000 2009,VoteLeave
5448,Thu Jun 23 00:52:42 +0000 2016,"Don't regret your vote the next day

#voteleave #Brexit",Melbourne ,,389397078,Wed Oct 12 10:45:22 +0000 2011,voteleave;Brexit
5449,Thu Jun 23 00:52:42 +0000 2016,RT @GarthGodsman: REVEALED: British voters feel 'bullied' by #Remain campaign in the EU referendum https://t.co/ijngGh5rfq #StrongerIn #EUr…,eden monaro !,,1607922168,Sat Jul 20 10:16:11 +0000 2013,Remain;StrongerIn;EUref;VoteLeave
5450,Thu Jun 23 00:52:42 +0000 2016,RT @Forbes: Poll: 80% of Americans think Britain should leave the EU https://t.co/EPNk488c9h https://t.co/3mqaV8v5KD,Bilad al kufr,,1105420999,Sun Jan 20 05:06:30 +0000 2013,
5451,Thu Jun 23 00:52:42 +0000 2016,RT @jfmouthonlegs: this is just joyous. keep watching till the end. its really worth it. hilarious song. #referendum https://t.co/aurL8LXxoe,#Brighton #Abruzzo #London,,49634069,Mon Jun 22 13:54:24 +0000 2009,referendum
5452,Thu Jun 23 00:52:42 +0000 2016,"RT @HouseCracka: Good Night Britain.
Tomorrow Wake Up &amp; Free Yourselves! 
#Brexit",America.     ,,701934511500689409,Tue Feb 23 01:00:03 +0000 2016,Brexit
5453,Thu Jun 23 00:52:42 +0000 2016,Beyond Brexit: Who Else May Jump Ship? https://t.co/CXAYVO2rJZ https://t.co/BVZhDKzOWx,,,454232867,Tue Jan 03 19:27:13 +0000 2012,
5454,Thu Jun 23 00:52:43 +0000 2016,"RT @DanHannanMEP: Let's see about that, shall we?
#IndependenceDay
#VoteLeave https://t.co/N5WfyMjXTM",Hong Kong,,155339089,Sun Jun 13 21:35:56 +0000 2010,IndependenceDay;VoteLeave
5455,Thu Jun 23 00:52:43 +0000 2016,"RT @LouiseMensch: TNS poll likely voters #VoteLeave 49, #VoteRemain 42 #Brexit #ProjectHope https://t.co/ut0lz4xjtP",UK,,284501280,Tue Apr 19 11:57:19 +0000 2011,VoteLeave;VoteRemain;Brexit;ProjectHope
5456,Thu Jun 23 00:52:44 +0000 2016,The latest Billionista Daily! https://t.co/2zyzNSIV7W #euref #brexit,ChiTown,,31040536,Tue Apr 14 03:01:28 +0000 2009,euref;brexit
5457,Thu Jun 23 00:52:44 +0000 2016,"RT @zoowitchproject: Gods angry at potential #brexit, make feelings known with violent #thunder storm in London! Appease gods, vote #remain",Lover of Life & Travel Freak  ,,128690548,Thu Apr 01 22:30:01 +0000 2010,brexit;thunder;remain
5458,Thu Jun 23 00:52:44 +0000 2016,"RT @NetworksManager: European Union 2 #Brexit House Democracts stage #NoBillNoBreak Trump says #ImWithYou meanwhile
WE KILLING OUR BABIES h…",,,4856026475,Thu Jan 28 03:53:09 +0000 2016,Brexit;NoBillNoBreak;ImWithYou
5459,Thu Jun 23 00:52:44 +0000 2016,RT @vote_leave: He said we wouldn't pay it. But we did. Tomorrow is our chance to #VoteLeave and #TakeBackControl https://t.co/tBUnlvE0tW,Wales,,457712966,Sat Jan 07 18:43:04 +0000 2012,VoteLeave;TakeBackControl
5460,Thu Jun 23 00:52:44 +0000 2016,Sterling hits 2016 high after latest Brexit polls show 51% back 'remain' https://t.co/Pw2Yi303Kh,Argentina,,153961690,Thu Jun 10 00:55:11 +0000 2010,
5461,Thu Jun 23 00:52:44 +0000 2016,"RT @GoodwinMJ: Here it is folks. The final #EUref trend chart. 256 polls. 2010-2016. Remain 45.8, Leave 43.8. Via Harold Clarke --&gt; https:/…",London,,134783364,Mon Apr 19 12:39:54 +0000 2010,EUref
5462,Thu Jun 23 00:52:45 +0000 2016,"RT @sametoyoutoo: It's a fact . If EU ministers are unelected ' what's the point if voting. They ignore your vote and carry on. LEAVE"" http…",UK,,573895433,Mon May 07 19:18:55 +0000 2012,
5463,Thu Jun 23 00:52:45 +0000 2016,RT @berat81k: Vote LEAVE #Brexit,Stoke,,498605276,Tue Feb 21 07:06:25 +0000 2012,Brexit
5464,Thu Jun 23 00:52:45 +0000 2016,RT @cwllwc: Why do we have 5 miilion immigrants/illegals etc living here. Do you leave your house doors wide open? Really? https://t.co/bu3…,,,502156623,Fri Feb 24 21:34:05 +0000 2012,
5465,Thu Jun 23 00:52:45 +0000 2016,RT @ukleave_eu: #Brexit #EUref vote is between #OUT and further #IN. #UK's Future is best forged outside #VoteLeave #June23 #LeaveEU https:…,United Kingdom,,702200373172428800,Tue Feb 23 18:36:30 +0000 2016,Brexit;EUref;OUT;IN;UK;VoteLeave;June23;LeaveEU
5466,Thu Jun 23 00:52:46 +0000 2016,"On eve of defining #British #EU referendum, rivals race for final votes #Brexit. https://t.co/yjYAgTmls0",United States,,37089787,Sat May 02 00:31:10 +0000 2009,British;EU;Brexit
5467,Thu Jun 23 00:52:45 +0000 2016,#Brexit: What Is It About? -- Dr. Paul Craig Roberts - https://t.co/cmfXhQgvyl: https://t.co/UFbeBrroaz Quote... https://t.co/8w37JBTADG,#CurrentEvents Torrent!,,1646044446,Sun Aug 04 20:28:12 +0000 2013,Brexit
5468,Thu Jun 23 00:52:47 +0000 2016,"RT @HouseCracka: Good Night Britain.
Tomorrow Wake Up &amp; Free Yourselves! 
#Brexit",❤ USA,,1477636376,Sun Jun 02 16:06:48 +0000 2013,Brexit
5469,Thu Jun 23 00:52:46 +0000 2016,"@NickGiva Massive storm at the moment in London , lightening, thunder &amp; torrential rain. God's warning to us not to vote Brexit no doubt",London,,186799549,Sat Sep 04 12:47:08 +0000 2010,
5470,Thu Jun 23 00:52:47 +0000 2016,"#Brexit 

Cmon UK, VOTE #LEAVE ..!!!!! 
Leave
Leave
Leave
Leave..!!!",Paradise Island,,318985375,Fri Jun 17 11:28:06 +0000 2011,Brexit;LEAVE
5471,Thu Jun 23 00:52:47 +0000 2016,#Brexit Secede Great Britain &amp; take back what is yours. Recall the valor of Rouke's Drift &amp; stand against the hordes https://t.co/FdHDq3aJb6,"Hollis Fields, Texas",,2614136671,Wed Jul 09 19:48:02 +0000 2014,Brexit
5472,Thu Jun 23 00:52:47 +0000 2016,"Bloody panic over #EUref has set in. Vote #Remain okay, just do it. Leaving is gonna shit on a lot of people a lot worse off than you are 😬",Northern Ireland,,9006172,Thu Sep 20 23:44:37 +0000 2007,EUref;Remain
5473,Thu Jun 23 00:52:46 +0000 2016,Trading brexit... https://t.co/1TXsLC73r7,"Vero Beach, FL",,18529628,Thu Jan 01 15:42:01 +0000 2009,
5474,Thu Jun 23 00:52:47 +0000 2016,"RT @NadineDorriesMP: NHS struggling, if remain win and net immigration increases, it will be those who use and need it the most, hardest hi…","Uk. Oldham, manchester.",,341734826,Sun Jul 24 21:38:16 +0000 2011,c4debate;VoteLeave
5475,Thu Jun 23 00:52:47 +0000 2016,RT @limpet64: The biggest question in this #referendum is which lying bastards do we believe? #toughchoice #Brexit,Newcastle upon tyne,,92527414,Wed Nov 25 14:01:40 +0000 2009,referendum;toughchoice;Brexit
5476,Thu Jun 23 00:52:47 +0000 2016,RT @hxrrywxlsh: If there wasn't reason enough to #VoteRemain before hand there sure is now!!!!  https://t.co/PYBPqW0JFq,,,4107663850,Tue Nov 03 22:22:06 +0000 2015,VoteRemain
5477,Thu Jun 23 00:52:48 +0000 2016,British politicians make final appeals before Brexit vote - Nationwide Chief Economist: Brexit impact on US economy overstated,,,3025952206,Mon Feb 09 02:10:35 +0000 2015,
5478,Thu Jun 23 00:52:48 +0000 2016,"RT @WastedTrucker: Nothing democratic about the EU
Would they even allow us to leave?

#LabourInForBritain #VoteLeave #Brexit #c4debate htt…","England, United Kingdom",,167089932,Thu Jul 15 18:45:40 +0000 2010,LabourInForBritain;VoteLeave;Brexit;c4debate
5479,Thu Jun 23 00:52:48 +0000 2016,RT @CharlieRatster: And wake up #Remainers ... https://t.co/0c4zUKPSex,,,3038290785,Sun Feb 15 05:06:40 +0000 2015,Remainers
5480,Thu Jun 23 00:52:48 +0000 2016,"RT @JaredWyand: 🚨 BRITISH MUSLIMS POLL: 66% say they wouldn't warn of a terrorist attack

#Brexit #EUref #TrumpSpeech #NoBillNoBreak https:…",London,,841907724,Sun Sep 23 15:35:07 +0000 2012,Brexit;EUref;TrumpSpeech;NoBillNoBreak
5481,Thu Jun 23 00:52:48 +0000 2016,"Wait,hold the phone.A flight sale?Why didn't you say so? That could've saved me reading through a lot of shit. #sold https://t.co/jkdR5aW2h4","Ambleside, England",,3295109561,Sat May 23 11:15:27 +0000 2015,sold
5482,Thu Jun 23 00:52:48 +0000 2016,"RT @MarcoMariani_IT: It's #Brexit day!
I tell you what, stay, leave, tomorrow the sun will rise again.
I'd like you to remain, but I'll sur…",Birmingham,,21092202,Tue Feb 17 14:26:23 +0000 2009,Brexit
5483,Thu Jun 23 00:52:48 +0000 2016,"RT @EddyElfenbein: How British: ""The Electoral Commission says it expects to have a result around 'breakfast time' Friday in the U.K."" http…",Berlin | Atlanta,,166982073,Thu Jul 15 13:29:04 +0000 2010,
5484,Thu Jun 23 00:52:48 +0000 2016,"BREXIT info:

Voting starts at 7 a.m. &amp; closes at 10 p.m. (2 a.m.-5 p.m. EST)

First announcements are due around 11:30 p.m. (6:30 p.m. ET)",,,461607890,Thu Jan 12 00:15:36 +0000 2012,
5485,Thu Jun 23 00:52:49 +0000 2016,RT @PaperboyC64: #Brexit #VoteLeave #c4debate Last time I looked Switzerland had not become a zombie apocalypse. https://t.co/zXFlFZE6R8,,,251396716,Sun Feb 13 02:00:06 +0000 2011,Brexit;VoteLeave;c4debate
5486,Thu Jun 23 00:52:49 +0000 2016,All eyes turn to the birthplace of the Rights of Man.  Good luck #Brexit !  Remember who you are.,,,4833142378,Thu Jan 21 15:30:27 +0000 2016,Brexit
5487,Thu Jun 23 00:52:50 +0000 2016,"RT @Hairypancake: Not convinced we should be taking EUref advice from the guy who wrote ""How to Lose Friends and Alienate People"". #c4debate",Newcastle upon tyne,,19157433,Sun Jan 18 20:53:35 +0000 2009,c4debate
5488,Thu Jun 23 00:52:50 +0000 2016,@KateHoeyMP #EUref #EUreferendum #VoteLeave #VoteRemain #Leave #Remain Viral Campaign still going https://t.co/FBLYTVdsA6,london,,112438685,Mon Feb 08 14:10:31 +0000 2010,EUref;EUreferendum;VoteLeave;VoteRemain;Leave;Remain
5489,Thu Jun 23 00:52:51 +0000 2016,@ben1t5  you are Great Britain not great Germany so get out an enjoy your freedom like everybody fought hard for during the wars #voteleave,"Benton Harbor, MI",,1953250358,Fri Oct 11 03:58:22 +0000 2013,voteleave
5490,Thu Jun 23 00:52:51 +0000 2016,"#EU #EUreferendum #EuropeanUnionreferendum: As #Brexit Enters The #FinalWeek, #NewPollShowsShiftTowardsLeavingTheEU  https://t.co/lQe97l2GPm",TwitterVerse,,73513449,Fri Sep 11 23:22:06 +0000 2009,EU;EUreferendum;EuropeanUnionreferendum;Brexit;FinalWeek;NewPollShowsShiftTowardsLeavingTheEU
5491,Thu Jun 23 00:52:51 +0000 2016,RT @CNBCi: Americans on the Brexit vote: Never heard of it https://t.co/WhE345E22s,Sydney,,31372089,Wed Apr 15 09:03:16 +0000 2009,
5492,Thu Jun 23 00:52:51 +0000 2016,"Retweet myself. Except this storm is mega now! Woke me up. I love it, but feels odd considering t day ahead. #EUref https://t.co/LwIkLSCu18",United Kingdom,,3305585188,Mon Jun 01 12:15:12 +0000 2015,EUref
5493,Thu Jun 23 00:52:52 +0000 2016,RT @Forbes: Poll: 80% of Americans think Britain should leave the EU https://t.co/EPNk488c9h https://t.co/3mqaV8v5KD,,,718194213519826944,Thu Apr 07 21:50:18 +0000 2016,
5494,Thu Jun 23 00:52:52 +0000 2016,God ain't on this Brexit ting. #whagwanwiththethunder,probably the discount aisle,,2599640130,Wed Jul 02 11:11:15 +0000 2014,whagwanwiththethunder
5495,Thu Jun 23 00:52:52 +0000 2016,RT @indykaila: #EUreferendum: Do what best for you &amp; your family. Don't let the #VoteLeave or #VoteRemain parties make the decision for you…,wakefield,,46351039,Thu Jun 11 09:13:41 +0000 2009,EUreferendum;VoteLeave;VoteRemain
5496,Thu Jun 23 00:52:52 +0000 2016,Last push for votes as EU leaders sound Brexit warning...: Last push for votes as EU leaders sound Brexit war... https://t.co/j61pn6kKpp,,,130719205,Thu Apr 08 03:11:42 +0000 2010,
5497,Thu Jun 23 00:52:52 +0000 2016,RT @vote_leave: It is NATO and Five Eyes that keep our country safe #VoteLeave #c4debate https://t.co/AMMzWfy8pP,,,262869187,Tue Mar 08 22:52:18 +0000 2011,VoteLeave;c4debate
5498,Thu Jun 23 00:52:52 +0000 2016,RT @Third_Position: EU is opening its borders to MILLIONS of 3rdWorld Muslim Men. The ONLY way to STOP this is to #VoteLeave #Ch4Debate htt…,Carlisle,,281519746,Wed Apr 13 12:56:30 +0000 2011,VoteLeave;Ch4Debate
5499,Thu Jun 23 00:52:52 +0000 2016,"In the Science of Civilizations, Brexit Is the European Union’s Reckoning https://t.co/y8Qxpptwb8","Rancho Santa Margarita, CA",,54769822,Wed Jul 08 02:30:45 +0000 2009,
